crystal_system,slices
3,Ba Ba In In In In In In 0 7 - - o 0 7 - o o 0 7 o - o 0 7 o o o 0 5 - o - 0 5 o o - 0 4 - o o 0 4 o o o 0 3 o - - 0 3 o o - 0 2 o - o 0 2 o o o 1 6 o o o 1 6 o + o 1 6 + o o 1 6 + + o 1 2 o o o 1 2 + o o 1 3 o o o 1 3 + o o 1 4 o o o 1 4 o + o 1 5 o o o 1 5 o + o 2 4 - o o 2 4 - + o 2 4 o o o 2 4 o + o 2 7 - o o 2 7 o o o 2 6 o o o 2 6 o + o 3 5 - o o 3 5 - + o 3 5 o o o 3 5 o + o 3 7 - o + 3 7 o o + 3 6 o o o 3 6 o + o 4 6 o o o 4 6 + o o 4 7 o - o 4 7 o o o 5 6 o o o 5 6 + o o 5 7 o - + 5 7 o o + i u y 1s 1s 1s r x z 1s 1s 1s x i y 1s 1s 1s u r z 1s 1s 1s r x y 1s 1s 1s i u z 1s 1s 1s u r y 1s 1s 1s x i z 1s 1s 1s i x z 1s 1s 1s r u y 1s 1s 1s x r z 1s 1s 1s u i y 1s 1s 1s r u z 1s 1s 1s i x y 1s 1s 1s u i z 1s 1s 1s x r y 1s 1s 1s i u y 2s 2s 2s r x z 2s 2s 2s x i y 2s 2s 2s u r z 2s 2s 2s r x y 2s 2s 2s i u z 2s 2s 2s u r y 2s 2s 2s x i z 2s 2s 2s i x z 2s 2s 2s r u y 2s 2s 2s x r z 2s 2s 2s u i y 2s 2s 2s r u z 2s 2s 2s i x y 2s 2s 2s u i z 2s 2s 2s x r y 2s 2s 2s
3,Ba Ba Cu Cu Ni Ni Ni Ni Ni Ni Ni Ni Ni Ni Ni Ni N N N N N N N N 0 15 - - - 0 15 - - - 0 15 o - - 0 15 o - - 0 13 - - o 0 10 - - o 0 14 - - o 0 14 - - - 0 7 - - - 0 7 - o - 0 18 o - o 0 5 - - o 0 17 - - o 0 9 - - o 0 8 - - o 0 12 - o o 0 12 - o o 0 11 - o o 0 6 o - o 0 11 o - - 0 11 o - o 0 4 o - o 0 4 o - o 0 16 o o - 0 16 o o - 0 5 o o - 0 20 o o o 0 2 o o - 0 3 o o o 0 16 o o o 1 17 o o o 1 8 o o o 1 14 o o o 1 6 - o o 1 6 o o o 1 11 - o o 1 11 o o o 1 12 o o + 1 12 o o o 1 2 o o o 1 13 o o o 1 13 o o + 1 9 o o o 1 3 o o + 1 3 o o o 1 10 o o o 1 10 o o + 1 4 o o o 1 16 o o o 1 7 o o o 1 20 o o o 1 20 o o o 1 5 o o o 1 19 o o + 2 12 - o o 2 9 - o + 2 5 - o o 2 10 - o + 2 18 o o o 2 8 o o + 2 11 o o o 2 6 o o + 2 6 o o o 3 4 o o o 3 16 o o + 3 13 o o o 3 13 o o o 3 11 o o o 3 5 o o o 3 8 o o + 3 9 o o o 3 3 o o + 4 5 - o o 4 8 o o + 4 18 o o o 4 18 o o + 4 10 o o o 4 19 o o + 4 16 o o o 4 7 o o + 5 17 o o o 5 16 o o + 5 15 o o o 5 11 o o + 5 7 o o o 5 10 o o + 6 18 o o o 6 17 o o o 6 17 o o + 6 17 o o o 6 11 o o + 7 12 o o o 7 15 o o o 7 18 o o + 7 14 o + o 7 10 o o o 8 16 o o o 8 16 o o + 8 18 o o o 8 18 o o o 9 11 o o o 9 10 o o + 9 13 o o o 9 19 o o + 9 13 o o o 9 14 o o + 10 15 o o o 10 13 o + o 11 14 o o o 11 12 o o + i u y 1s 1s 1s x i y 1s 1s 1s r x y 1s 1s 1s u r y 1s 1s 1s r u y 1s 1s 1s u i y 1s 1s 1s i x y 1s 1s 1s x r y 1s 1s 1s
3,Ag Ag Ag Ag Ag Ag Rh Rh 0 2 - o o 0 2 - + o 0 2 o o o 0 2 o + o 0 5 - o o 0 5 o o o 0 7 - o o 0 7 o o o 0 6 o o o 0 6 o + o 0 4 o o o 0 4 o + o 1 3 - o o 1 3 - + o 1 3 o o o 1 3 o + o 1 7 - o o 1 7 o o o 1 5 - o + 1 5 o o + 1 4 o o o 1 4 o + o 1 6 o o + 1 6 o + + 2 6 o o o 2 6 + o o 2 4 o o o 2 4 + o o 2 5 o - o 2 5 o o o 2 7 o - o 2 7 o o o 3 4 o o o 3 4 + o o 3 6 o o + 3 6 + o + 3 7 o - o 3 7 o o o 3 5 o - + 3 5 o o + 4 7 - - o 4 7 - o o 4 7 o - o 4 7 o o o 5 6 o o o 5 6 o + o 5 6 + o o 5 6 + + o i u y 1s 1s 1s r x z 1s 1s 1s x i y 1s 1s 1s u r z 1s 1s 1s r x y 1s 1s 1s i u z 1s 1s 1s u r y 1s 1s 1s x i z 1s 1s 1s i x z 1s 1s 1s r u y 1s 1s 1s x r z 1s 1s 1s u i y 1s 1s 1s r u z 1s 1s 1s i x y 1s 1s 1s u i z 1s 1s 1s x r y 1s 1s 1s i u y 2s 2s 2s r x z 2s 2s 2s x i y 2s 2s 2s u r z 2s 2s 2s r x y 2s 2s 2s i u z 2s 2s 2s u r y 2s 2s 2s x i z 2s 2s 2s i x z 2s 2s 2s r u y 2s 2s 2s x r z 2s 2s 2s u i y 2s 2s 2s r u z 2s 2s 2s i x y 2s 2s 2s u i z 2s 2s 2s x r y 2s 2s 2s
3,La La Mn Mn Mn Mn Si Si Si Si 0 6 - - o 0 6 - o o 0 6 o - o 0 6 o o o 0 7 - - o 0 7 - o o 0 7 o - o 0 7 o o o 0 9 - o o 0 9 o o o 0 3 - o o 0 3 o o o 0 2 o - o 0 2 o o o 0 5 o - o 0 5 o o o 0 8 o o o 1 4 o o - 1 4 o + - 1 4 + o - 1 4 + + - 1 8 o o o 1 8 o + o 1 8 + o o 1 8 + + o 1 2 o o - 1 2 + o - 1 3 o o o 1 3 o + o 1 5 + o - 1 5 o + - 1 7 o o o 1 7 o + o 1 6 o o - 2 9 - o o 2 9 o o o 2 8 o - o 2 8 o o o 3 8 o o - 3 8 + o - 3 9 o - o 3 9 o o o 4 6 - o o 4 6 o o o 4 5 o o o 4 5 o + o 5 7 o o o 5 7 o + o 6 7 o o o 6 7 + o o 6 8 o o o 6 8 + o o 7 9 o - o 7 9 o o o i u y 1s 1s 1s x i y 1s 1s 1s r x y 1s 1s 1s u r y 1s 1s 1s r u y 1s 1s 1s u i y 1s 1s 1s i x y 1s 1s 1s x r y 1s 1s 1s i u y 2s 2s 2s x i y 2s 2s 2s r x y 2s 2s 2s u r y 2s 2s 2s r u y 2s 2s 2s u i y 2s 2s 2s i x y 2s 2s 2s x r y 2s 2s 2s
3,Co Co B B B B W W W W 0 7 - - - 0 7 - - o 0 5 - - o 0 8 - - o 0 8 - o o 0 3 - o o 0 9 o - o 0 9 o - o 0 2 o - o 0 6 o o o 0 6 o o o 0 4 o o o 1 6 o o - 1 6 o o - 1 4 o o o 1 9 o o o 1 9 o o - 1 2 o o o 1 8 o o - 1 8 o o o 1 7 o o - 1 7 o o o 1 3 o o - 1 3 o o o 2 8 o o o 2 7 o o + 2 7 o - o 2 9 o o + 2 9 o o o 2 3 o o + 3 7 - o o 3 8 o + + 3 8 o + o 3 6 o + + 3 6 o o o 3 9 o o + 4 9 o - o 4 9 o o + 4 7 - - o 4 7 - o + 4 6 o - o 4 6 o o o 5 6 o o o 5 6 + o o 5 8 + o o 5 8 + o o 5 9 o o o 5 7 o o o 6 7 - o o 6 7 - o - 6 9 o - o 6 9 o o o 7 8 o o o 7 8 o o o i u y 1s 1s 1s x i y 2s 2s 1s r x y 1s 1s 1s u r y 2s 2s 1s i x z 2s 2s 1s x r z 1s 1s 1s r u z 2s 2s 1s u i z 1s 1s 1s r x z 2s 2s 1s u r z 1s 1s 1s i u z 2s 2s 1s x i z 1s 1s 1s r u y 1s 1s 1s u i y 2s 2s 1s i x y 1s 1s 1s x r y 2s 2s 1s
3,Rb Na Mg Mg Mg Mg Mg Mg 0 3 o o o 0 3 + o o 0 6 o o o 0 6 + o o 0 4 o o o 0 4 o + o 0 2 o o o 0 2 o o + 0 1 o o o 0 1 o + o 0 2 o o o 0 5 o o + 1 5 o o - 1 5 o o o 1 7 o o - 1 7 o o o 1 2 o o - 1 3 - o o 1 6 o o - 1 6 o o o 1 4 o - o 1 4 o o o 2 6 o + - 2 6 o + o 2 4 o o o 2 4 + o o 2 5 + o - 2 5 + o o 2 3 + o o 2 3 + + - 2 7 + + o 2 7 + + - 2 7 + + o 3 6 o o o 3 6 o o + 3 7 + o + 3 5 + o + 3 5 + o o 3 7 + + - 3 7 + + - 4 7 o o o 4 7 o + - 4 6 o + o 4 6 o + o 5 7 o o o 5 7 o + o 6 7 o o - 6 7 + o o i u y 1s 1s 1s r x z 1s 1s 1s x i y 1s 1s 1s u r z 1s 1s 1s r x y 1s 1s 1s i u z 1s 1s 1s u r y 1s 1s 1s x i z 1s 1s 1s i x z 1s 1s 1s r u y 1s 1s 1s x r z 1s 1s 1s u i y 1s 1s 1s r u z 1s 1s 1s i x y 1s 1s 1s u i z 1s 1s 1s x r y 1s 1s 1s
3,Hf Hf Hf Hf Hf Hf Hf Hf Ni Ni Ni Ni 0 6 o o o 0 6 o + o 0 5 - o o 0 5 o + o 0 1 - o o 0 1 o o o 0 7 o o o 0 7 o + o 0 4 o o o 0 4 o + o 1 9 o o o 1 9 + o o 1 4 o o o 1 4 + o o 1 6 o - o 1 6 o o o 1 11 o o o 1 11 o o o 2 7 - - o 2 7 - o o 2 11 - - o 2 10 - o o 2 10 o - o 2 6 o o o 2 4 o o + 2 8 o o + 2 5 o - + 2 9 o o + 3 8 o o o 3 8 + o o 3 7 o o - 3 7 + o - 3 9 o - - 3 9 o o - 3 5 o o o 3 5 o + o 4 6 - o o 4 6 - + o 4 6 o o o 4 6 o + o 4 10 - o o 4 10 o o o 4 11 o + o 5 7 o o o 5 7 + o - 5 11 o - o 5 10 o o o 5 8 + o o 6 9 o - o 6 9 + o o 6 10 + o - 7 10 o o o 7 8 o o o 7 8 + o o 7 11 o + o 7 11 o o o 8 9 o o - 8 9 o + - 10 11 o o - 10 11 o + - i u y 1s 1s 1s r x z 1s 1s 1s x i y 1s 1s 1s u r z 1s 1s 1s r x y 1s 1s 1s i u z 1s 1s 1s u r y 1s 1s 1s x i z 1s 1s 1s i x z 1s 1s 1s r u y 1s 1s 1s x r z 1s 1s 1s u i y 1s 1s 1s r u z 1s 1s 1s i x y 1s 1s 1s u i z 1s 1s 1s x r y 1s 1s 1s
3,Fe Fe Cu Cu Fe Fe Fe Fe Rh Rh Rh Rh 0 8 - - o 0 9 - o o 0 10 - o o 0 10 o o o 0 5 - o o 0 4 - o o 0 4 o o o 0 7 o - o 0 7 o o o 0 2 o - o 1 6 - o o 1 6 - o o 1 11 - o o 1 11 - o o 1 10 o o o 1 5 - o o 1 5 o o o 1 8 o - o 1 4 o o o 1 9 o - o 2 5 - - o 2 9 - o o 2 10 - o o 2 7 - o o 2 7 o - o 2 8 o - o 2 6 o o o 2 6 o o o 2 4 o o o 2 11 o o o 3 10 o o - 3 5 o o o 3 8 o o - 3 4 o o o 3 4 + o - 3 11 o o o 3 7 o o - 3 9 o o o 4 10 - o o 4 10 - o o 4 8 - o o 4 8 o o o 4 5 o o o 4 6 - o o 4 6 o o o 4 11 o - o 4 11 o o o 5 11 o - o 5 9 o o o 5 9 o - - 5 10 o o - 5 10 o - - 5 7 o o - 5 7 o o o 6 7 - - o 6 7 - o o 6 7 o o o 6 7 o o o 6 9 o - - 6 9 o o o 7 10 o o - 7 10 o - o 7 8 o o o 7 8 o o o 7 9 o o - 7 9 + o o 7 11 o o - 7 11 o o o 8 11 - o o 8 11 - o o 8 10 o o o 9 10 o o o 9 10 o o o 9 10 o o o 10 11 o + o 10 11 o + o 10 11 o o o 10 11 + + o i u y 1s 1s 1s r x z 1s 1s 1s x i y 1s 1s 1s u r z 1s 1s 1s r x y 1s 1s 1s i u z 1s 1s 1s u r y 1s 1s 1s x i z 1s 1s 1s i x z 1s 1s 2s r u y 1s 1s 2s x r z 1s 1s 2s u i y 1s 1s 2s r u z 1s 1s 2s i x y 1s 1s 2s u i z 1s 1s 2s x r y 1s 1s 2s i u y 2s 2s 2s r x z 2s 2s 2s x i y 2s 2s 2s u r z 2s 2s 2s r x y 2s 2s 2s i u z 2s 2s 2s u r y 2s 2s 2s x i z 2s 2s 2s i x z 2s 2s 1s r u y 2s 2s 1s x r z 2s 2s 1s u i y 2s 2s 1s r u z 2s 2s 1s i x y 2s 2s 1s u i z 2s 2s 1s x r y 2s 2s 1s
3,Ca Mg Mg Mg Mg Mg Mg V 0 1 o o o 0 1 o o + 0 4 o o o 0 4 o o + 0 5 o o o 0 5 + o o 0 3 o o o 0 3 o o + 0 6 o o o 0 6 o + o 0 2 o o o 0 2 o o + 1 7 o o - 1 7 o o o 1 5 o o - 1 5 o o o 1 3 - o o 1 6 o o - 1 6 o o o 1 4 o - o 2 6 o + - 2 6 o + o 2 5 + o - 2 5 + o o 2 7 + + - 2 7 + + o 2 4 + o o 2 3 o + o 3 6 o o - 3 6 o o o 3 7 + o - 3 7 + o o 3 5 + o - 3 5 + o o 4 5 o o - 4 5 o o o 4 7 o + - 4 7 o + o 4 6 o + - 4 6 o + o 5 7 o o o 5 7 o + o 6 7 o o o 6 7 + o o i u y 1s 1s 1s r x z 1s 1s 1s x i y 1s 1s 1s u r z 1s 1s 1s r x y 1s 1s 1s i u z 1s 1s 1s u r y 1s 1s 1s x i z 1s 1s 1s i x z 1s 1s 1s r u y 1s 1s 1s x r z 1s 1s 1s u i y 1s 1s 1s r u z 1s 1s 1s i x y 1s 1s 1s u i z 1s 1s 1s x r y 1s 1s 1s
3,Mn Mn Mn Mn V V Cr Cr N N N N N N N N 0 11 - o o 0 11 o o o 0 12 o - o 0 12 o o o 1 15 o o o 1 9 o o o 1 8 o o o 1 13 o o o 2 14 - o o 2 9 - + o 2 9 o o o 2 15 o o o 3 8 o o o 3 10 o - o 3 10 o o o 3 13 o o + 4 10 - o o 4 10 - + o 4 14 o o o 4 11 o + o 5 11 o o o 5 11 + o o 5 13 o o - 5 15 o + - 6 8 o o o 6 8 + o o 6 14 o o - 6 9 o o - 7 12 o o o 7 10 o o o 7 10 o o o 7 14 o + o i u y 1s 1s 1s u r z 1s 1s 1s r x y 1s 1s 1s x i z 1s 1s 1s i x z 1s 2s 7s u i y 1s 2s 7s r u z 1s 2s 7s x r y 1s 2s 7s i u y 2s 2s 2s u r z 2s 2s 2s r x y 2s 2s 2s x i z 2s 2s 2s i x z 2s 1s 6s u i y 2s 1s 6s r u z 2s 1s 6s x r y 2s 1s 6s
3,Ti Sb Sb Sb 0 3 - - - 0 3 - o - 0 3 o - - 0 3 o o - 0 2 - o o 0 2 - o o 0 2 o o o 0 2 o o o 1 2 o o o 1 2 o + o 1 2 + o o 1 2 + + o 1 3 o o o 1 3 o o o 1 3 + o o 1 3 + o o 2 3 o o o 2 3 o + o 2 3 + o o 2 3 + + o 2 2 + o o 3 3 + o o 3 3 o + o i u y 1s 1s 1s r x z 1s 1s 1s x i y 1s 1s 1s u r z 1s 1s 1s r x y 1s 1s 1s i u z 1s 1s 1s u r y 1s 1s 1s x i z 1s 1s 1s i x z 1s 1s 1s r u y 1s 1s 1s x r z 1s 1s 1s u i y 1s 1s 1s r u z 1s 1s 1s i x y 1s 1s 1s u i z 1s 1s 1s x r y 1s 1s 1s
3,Sr Ca Sb Sb Sb Sb 0 4 - - o 0 4 - o o 0 4 o - o 0 4 o o o 0 2 - - o 0 2 - o o 0 2 o - o 0 2 o o o 0 5 - o o 0 5 - o o 0 5 o o o 0 5 o o o 1 5 - - o 1 5 - o o 1 5 o - o 1 5 o o o 1 3 - - + 1 3 - o + 1 3 o - + 1 3 o o + 1 4 o o o 1 4 o o + 2 3 o o o 2 3 o + o 2 5 - o o 2 5 o o o 2 4 o - - 2 4 o o - 3 4 o o o 3 4 + o o 3 5 o o o 3 5 o + o i u y 1s 1s 1s x i y 2s 2s 1s r x y 1s 1s 1s u r y 2s 2s 1s i x z 2s 2s 1s x r z 1s 1s 1s r u z 2s 2s 1s u i z 1s 1s 1s r x z 2s 2s 1s u r z 1s 1s 1s i u z 2s 2s 1s x i z 1s 1s 1s r u y 1s 1s 1s u i y 2s 2s 1s i x y 1s 1s 1s x r y 2s 2s 1s
3,Na Li Bi Bi Bi Bi 0 1 - - o 0 1 - o o 0 1 o - o 0 1 o o o 0 5 - o - 0 5 o o - 0 3 - o o 0 3 o o o 0 2 o - - 0 2 o o - 0 4 o - o 0 4 o o o 1 2 o o - 1 2 + o - 1 4 o o o 1 4 + o o 1 5 o o - 1 5 o + - 1 3 o o o 1 3 o + o 2 5 - o o 2 5 - + o 2 5 o o o 2 5 o + o 2 4 o o o 3 4 o - o 3 4 o o o 3 4 + - o 3 4 + o o 3 5 o o o i u y 1s 1s 1s x i y 2s 2s 1s r x y 1s 1s 1s u r y 2s 2s 1s i x z 2s 2s 1s x r z 1s 1s 1s r u z 2s 2s 1s u i z 1s 1s 1s r x z 2s 2s 1s u r z 1s 1s 1s i u z 2s 2s 1s x i z 1s 1s 1s r u y 1s 1s 1s u i y 2s 2s 1s i x y 1s 1s 1s x r y 2s 2s 1s
3,Ca Ca Hf Hf Hf Hf Hf Hf N N N N N N N N 0 13 - o - 0 13 o o - 0 12 o o - 0 12 o o o 0 10 o o - 0 11 o o o 1 9 o o o 1 8 o o o 1 15 o o + 1 14 o + o 1 14 o o o 1 12 o o + 2 14 - o o 2 14 - o o 2 15 o o o 2 15 o o o 2 8 o o o 2 9 o o o 3 12 o o o 3 11 o o o 3 10 + o - 3 13 o o o 3 15 o - o 3 14 o - + 4 11 o o o 4 12 o - o 4 13 o o o 4 9 o o + 5 8 o o o 5 13 o o o 5 10 o o o 5 10 + o o 6 15 o o - 6 15 o o o 6 10 o o o 6 14 o o o 7 9 o o o 7 15 + o + 7 11 o + + 7 14 o o o i u y 1s 1s 1s x i y 1s 2s 7s r x y 2s 2s 2s u r y 2s 1s 6s r u y 1s 1s 1s u i y 1s 2s 2s i x y 2s 2s 2s x r y 2s 1s 6s i u y 2s 2s 2s x i y 2s 1s 6s r x y 1s 1s 1s u r y 1s 2s 7s r u y 2s 2s 2s u i y 1s 2s 7s i x y 1s 1s 1s x r y 1s 2s 7s
3,Cd Cd Sn Sn Te Te Te Te 0 4 o o o 0 4 o + o 0 4 + o o 0 4 + + o 0 6 o o o 0 6 o + o 1 5 o o o 1 5 o + o 1 5 + o o 1 5 + + o 1 7 o o o 1 7 o + o 2 7 - o o 2 7 - + o 2 7 o o o 2 7 o + o 2 6 o o o 2 6 o + o 3 5 - - o 3 5 - o o 3 5 o - o 3 6 o o o 3 4 o o o 3 4 o o o i u y 1s 1s 1s r x z 1s 1s 1s x i y 1s 1s 1s u r z 1s 1s 1s r x y 1s 1s 1s i u z 1s 1s 1s u r y 1s 1s 1s x i z 1s 1s 1s i x z 1s 1s 1s r u y 1s 1s 1s x r z 1s 1s 1s u i y 1s 1s 1s r u z 1s 1s 1s i x y 1s 1s 1s u i z 1s 1s 1s x r y 1s 1s 1s
3,Sr Sr Sr Sr In In W W O O O O O O O O O O 0 14 - - o 0 14 o - o 0 10 - - o 0 15 - - o 0 6 - o o 0 6 o - o 0 16 o - o 0 7 o - o 0 8 o o o 0 12 o o o 0 8 o o o 0 9 o o + 1 13 - - o 1 10 - o + 1 16 - o o 1 7 - o o 1 17 - o + 1 15 o o + 1 11 o o o 1 11 o o + 1 6 o o o 1 6 o o + 1 9 o o o 1 12 o + + 2 11 o o o 2 11 + o o 2 16 o o o 2 8 o o o 2 17 o o + 2 17 o o + 2 13 o o o 2 14 o o + 2 12 o o o 2 10 o o + 3 11 o o o 3 15 o o + 3 8 o o o 3 9 o o o 3 17 o + o 3 13 o + o 3 10 o o o 3 14 o o o 3 12 o o o 3 12 o o o 4 12 - - o 4 9 - o o 4 11 - o o 4 14 - o - 4 10 o - o 4 8 o o o 5 16 - o o 5 15 o o o 5 13 o o o 5 12 o o - 5 10 o - o 5 11 o o o 6 8 o o o 6 9 o o o 6 15 o o o 6 10 o o - 6 14 o o o 6 12 o o o 7 13 o o o 7 8 o o o 7 11 o o o 7 10 o o - 7 12 o o o 7 14 o o o 8 15 - - o 8 18 o - o 8 11 o - o 9 11 o o o 9 12 o o o 9 14 o o o i u y 1s 1s 1s x i y 1s 2s 7s r x y 2s 2s 2s u r y 2s 1s 6s r u y 1s 1s 1s u i y 1s 2s 7s i x y 2s 2s 2s x r y 2s 1s 6s r u y 2s 1s 6s u i y 1s 1s 6s i x y 1s 2s 7s x r y 1s 2s 7s
3,Ba Y Ti Ti Sn Sn Sn Sn Sn Sn 0 7 - - - 0 7 - o - 0 7 o - - 0 7 o o - 0 9 - - o 0 9 - o o 0 9 o - o 0 9 o o o 0 4 - o - 0 4 o o - 0 3 - o o 0 3 o o o 0 5 o - - 0 5 o o - 0 2 o - o 0 2 o o o 1 6 o o o 1 6 o + o 1 6 + o o 1 6 + + o 1 8 o o o 1 8 o + o 1 8 + o o 1 8 + + o 1 2 o o o 1 2 + o o 1 5 o o o 1 5 + o o 1 3 o o o 1 3 o + o 1 4 o o o 1 4 o + o 2 3 - o o 2 3 - + o 2 3 o o o 2 3 o + o 2 9 - o o 2 9 o o o 2 6 o o o 2 6 o + o 3 6 o o o 3 6 + o o 3 9 o - o 3 9 o o o 4 5 o - o 4 5 o o o 4 5 + - o 4 5 + o o 4 8 o o o 4 8 + o o 4 7 o - o 4 7 o o o 5 7 - o o 5 7 o o o 5 8 o o o 5 8 o + o 6 8 o o o 7 9 o o + i u y 1s 1s 1s x i y 1s 1s 1s r x y 1s 1s 1s u r y 1s 1s 1s r u y 1s 1s 1s u i y 1s 1s 1s i x y 1s 1s 1s x r y 1s 1s 1s
3,Cs Ca u 17 0 2 - - o 0 2 - o o 0 2 o - o 0 2 o o o 0 3 o o - 0 3 o o o 1 3 o + o 1 3 + + o 1 3 + + o 1 2 o o o 1 2 + o o 1 3 + + o i u y 1s 1s 1s r x z 1s 1s 1s x i y 1s 1s 1s u r z 1s 1s 1s r x y 1s 1s 1s i u z 1s 1s 1s u r y 1s 1s 1s x i z 1s 1s 1s i x z 1s 1s 1s r u y 1s 1s 1s x r z 1s 1s 1s u i y 1s 1s 1s r u z 1s 1s 1s i x y 1s 1s 1s u i z 1s 1s 1s x r y 1s 1s 1s
3,Nb Nb B B B B Mo Mo Mo Mo 0 7 - - - 0 7 - - o 0 5 - - o 0 8 - o - 0 4 - o o 0 3 - o o 0 9 o - - 0 9 o - o 0 6 o - o 0 6 o o o 0 2 o o - 0 2 o o o 1 8 o o - 1 8 o o o 1 6 o o o 1 6 o o o 1 2 o o - 1 9 o o o 1 9 o o - 1 7 o o o 1 7 o o - 1 7 o o o 1 3 o o o 1 3 o o o 2 4 - o o 2 9 - o o 2 9 o o + 2 3 - o o 2 8 o o o 2 8 o o + 3 9 o - o 3 9 o o + 3 8 o o o 3 8 o o + 3 7 o o o 3 7 o o + 4 5 o - o 4 6 o o - 4 6 o o o 4 5 o - o 4 7 o o - 4 9 o o o 5 6 o o - 5 6 o o o 5 8 o + - 5 8 o + o i u y 1s 1s 1s r x z 1s 1s 1s x i y 1s 1s 1s u r z 1s 1s 1s r x y 1s 1s 1s i u z 1s 1s 1s u r y 1s 1s 1s x i z 1s 1s 1s i x z 2s 2s 1s r u y 2s 2s 1s x r z 2s 2s 1s u i y 2s 2s 1s r u z 2s 2s 1s i x y 2s 2s 1s u i z 2s 2s 1s x r y 2s 2s 1s
3,Ga Ga Ga Ga Ga Ga Ag Ag Ag Ag Ag Ag 0 8 o o o 0 9 o o o 0 2 - o o 0 2 o o o 0 5 - o o 0 5 - o + 0 1 - o o 0 7 o o o 0 7 o o + 0 3 o - o 0 3 o o o 0 10 o o o 0 4 o o o 0 4 o o + 0 11 o o o 1 10 o o o 1 11 o o o 1 2 o o o 1 2 o + o 1 6 o o o 1 6 o o + 1 3 o o o 1 3 + o o 1 5 o o o 1 5 o o + 1 8 + + o 1 4 + o o 1 4 + o + 1 9 + + o 2 3 o - o 2 10 o o o 2 7 o o o 2 7 o o + 2 11 o o o 2 8 + o o 2 6 o - o 2 6 o - + 2 9 + o o 2 5 o o o 2 5 o o + 3 4 o o o 3 4 o o + 3 8 o + o 3 9 o + o 3 10 o o o 3 11 o o o 3 7 o + o 3 7 o + + 3 6 o o o 3 6 o o + 4 5 - o o 4 9 o + - 4 8 o + o 4 6 - o o 4 6 o o o 4 11 o o - 4 10 o o o 4 7 o o o 4 7 o + o 5 7 o o o 5 7 + o o 5 6 o - o 5 6 o o o 5 11 o o - 5 10 o o o 5 9 + o - 5 8 + o o 6 11 o o - 6 10 o o o 6 7 o + o 6 9 + + - 6 8 + + o 7 9 o o - 7 8 o o o 7 11 o o - 7 10 o o o 8 9 o o - 8 9 o o o 10 11 o o - 10 11 o o o i u y 1s 1s 1s r x z 1s 1s 1s x i y 1s 1s 1s u r z 1s 1s 1s r x y 1s 1s 1s i u z 1s 1s 1s u r y 1s 1s 1s x i z 1s 1s 1s i x z 1s 1s 2s r u y 1s 1s 2s x r z 1s 1s 2s u i y 1s 1s 2s r u z 1s 1s 2s i x y 1s 1s 2s u i z 1s 1s 2s x r y 1s 1s 2s
3,Nb Si Ni Ni Ni Ni Ni Ni Ni Ni Ni Ni 0 6 - - o 0 6 - o o 0 6 o - o 0 6 o o o 0 10 - o o 0 10 o o o 0 5 o - o 0 5 o o o 0 3 o - o 0 3 o o o 1 5 - - o 1 5 - o o 1 11 - o o 1 11 o o o 1 7 - o o 1 7 o o o 1 8 - - o 1 8 o o o 1 2 o - o 1 2 o o o 2 4 - - o 2 4 - o o 2 4 o - o 2 4 o o o 2 8 - o o 2 8 o o o 2 11 - o o 2 11 o o o 2 7 - o o 2 7 o o o 3 9 o - o 3 9 o o o 3 6 - o o 3 6 o o o 3 5 - o o 3 5 - + o 3 10 o o o 3 10 o + o 4 11 o o o 4 11 + o o 4 8 o - o 4 8 o o o 4 9 o o + 4 9 o + + 5 8 o o o 5 8 + o o 5 9 o o o 5 9 o + o 6 9 o o o 6 9 + o o 6 10 o - o 6 10 o o o 7 10 o - o 7 10 o o o 7 11 - o o 7 11 o o o i u y 1s 1s 1s r x z 1s 1s 1s x i y 1s 1s 1s u r z 1s 1s 1s r x y 1s 1s 1s i u z 1s 1s 1s u r y 1s 1s 1s x i z 1s 1s 1s i x z 1s 1s 1s r u y 1s 1s 1s x r z 1s 1s 1s u i y 1s 1s 1s r u z 1s 1s 1s i x y 1s 1s 1s u i z 1s 1s 1s x r y 1s 1s 1s
3,Zr Zr Cu Pd Pd Pd 0 4 - - - 0 4 - o - 0 4 o - - 0 4 o o - 0 3 - - o 0 3 o o o 0 2 o - - 0 2 o o - 0 5 o o - 0 5 o o o 1 2 o o o 1 2 o + o 1 3 o o o 1 3 + o o 1 5 o o o 1 5 o + o 1 3 + o o 1 3 + + o 1 4 o o o 1 4 o o o 2 5 - - o 2 5 - o o 2 5 o - o 2 5 o o o 2 4 o o o 3 4 - - o 3 4 - o o 3 4 o - o 3 4 o o o 4 5 o o + i u y 1s 1s 1s x i y 2s 2s 1s r x y 1s 1s 1s u r y 2s 2s 1s i x z 2s 2s 1s x r z 1s 1s 1s r u z 2s 2s 1s u i z 1s 1s 1s r x z 2s 2s 1s u r z 1s 1s 1s i u z 2s 2s 1s x i z 1s 1s 1s r u y 1s 1s 1s u i y 2s 2s 1s i x y 1s 1s 1s x r y 2s 2s 1s
